"term","frequency","density","occurrence"
"jbachjeylncsjmhlctjxpqqlrvfzwlufezriwavzstkwwloodrwqgphizlelhvblicachqf",1,8.00864934128859e-06,0.002
"jbgaourtlktdeyogyymkmahhlgrrdmzxtgsczlqpbsnligqhcbnstrgeaqpdjpnretnvdp",1,8.00864934128859e-06,0.002
"jbitelzowavscuxlmynbhbblldtkimkorpniotkoockoxupjeakvlpnrzqlsixm",1,8.00864934128859e-06,0.002
"jbjwjrioxuuuceowrzllbrwtyyqxlztttnkrjwqklomvqjyrwoxrxceznlkhjqj",1,8.00864934128859e-06,0.002
"jbklbfdxbsskdycrafityhafzhyozcquxwnvnwgexxylevhuoeksydubiymoikcsi",1,8.00864934128859e-06,0.002
"jblfvzmzbjxmxmdlxhljtfyuqcdomcfileczrkdunywcmwfgzjgnodq",2,1.60172986825772e-05,0.004
"jbmdpaxateylkepqennwbpnkqjlmgtpqqlodozsryqtxxruzkyglgpebsyrefp",1,8.00864934128859e-06,0.002
"jbnzktzyfvznolbkkiydvtuwqxzyfgsqafmwcivoeeafyimgxqxjwxcsbcfcqxct",1,8.00864934128859e-06,0.002
"jbocfxanoiivtzkrgzhqopwkwcjvooxocnexyohdexazwhajpqczhooof",1,8.00864934128859e-06,0.002
"jbsfzqixlslnmyqqrgrqlzyojuwhgshxrffstbelrpnfxxojzmkkrbtgjhwc",1,8.00864934128859e-06,0.002
"jbwvzhujhbkiwxthwuaxhibgvggpyskaoawbxggsvtgcaucbhkopfiavxscqokoigkkf",1,8.00864934128859e-06,0.002
"jbxiwsckqdiqxdthlxllswpcoxhpswzgljsqjrbctrehiwjjgnsmpxdoobmkmqbabkr",1,8.00864934128859e-06,0.002
"jbywmnnbdkdvfixsclblqetwodewadkphrcoxazvykyuuvloeuuflayux",1,8.00864934128859e-06,0.002
"jbzbugyktphszyjtqobyvlngjuzltnxfjleflmgsctfcuyiuwzxyzjqqyrkovrdwze",1,8.00864934128859e-06,0.002
"jcadwjplmkuqpcngjcdkrmwgjqdqeiewaflhqcbfhbhkqgqqhuggbagijkgaue",1,8.00864934128859e-06,0.002
"jcgegywgdmfhtpausthqqjnrevlpumulfdhlfuyscjuyyuomdxaiqrhlcx",1,8.00864934128859e-06,0.002
"jcgrclwztcvqrncrfzgograosingsgqrviouzdkvrrsaskgasmdtssxesiaeiwb",1,8.00864934128859e-06,0.002
"jcifllxcgaihmotzdxbauiemzsqzzowrlfaiejaoggtcqrhealywfcpkgioqclwgjvokwt",1,8.00864934128859e-06,0.002
"jclrdxwmdapxphynsatiwbgbpocericsqkrjrqvlrgcailxcobwwnxbbhsuherevxxcm",1,8.00864934128859e-06,0.002
"jcmadagvwyrgisjdaopqqieyujbdujwxikrykodlpzqiaggmgcvtsjwkbxzdcltcmcqji",1,8.00864934128859e-06,0.002
"jcmsiywdnbrarhcslldchsqtiapungmfsqtifkrmhgwgppvfpkdxlgpvzdpun",1,8.00864934128859e-06,0.002
"jcnpwwosuhdsfcwsvudqtpfacualcdwcssafuauzfanuowdjlolv",2,1.60172986825772e-05,0.004
"jcundisnsvisfsrbopcpwgzavjugfdayedszdzpdwuedywlcwrbahhzg",1,8.00864934128859e-06,0.002
"jcxclwqipqiebeiabioicwaapasmoiyiwgwrbztpoahhcymezlcabgpzahrgywdqxhc",1,8.00864934128859e-06,0.002
"jczrcvoganawndxqrwndanpkkhkzzovdrmdpldaceogtkiqi",1,8.00864934128859e-06,0.002
"jdaowdijvlnsjnbnohewytjisxovxsqbssgvthxrrgvrzphhgohyfpoceqa",1,8.00864934128859e-06,0.002
"jdcyqqcabaigtzoegffkwlzvotamsadiwgcbpcwufbntrubqgsebmbtbqlxkecaakdwpxw",1,8.00864934128859e-06,0.002
"jdecfhkdxbdsodeqqzeckfyglxofyxrzuypjfyqgwzozsfzywokfkoxlhqr",2,1.60172986825772e-05,0.004
"jdewmdagjdexmdaynidqogicagicaynidqogicagicakmtiwmcakmtmwmcakmtqwmcakmtuw",1,8.00864934128859e-06,0.002
"jdjejykqyeqgclnexqvbxbqlgmpsgwhjgpmigwnmyhhdjwrebuoicbxlchpapydv",1,8.00864934128859e-06,0.002
"jdjmrxiwcuoexhnhsutexiwnktopghzhjspgqqeykpbyhsqghtwmovjvjwhduselmnve",1,8.00864934128859e-06,0.002
"jdnhdukhdlsvutbboueswbmiyrxrglgladfzqopdinibxehsadefjivrge",1,8.00864934128859e-06,0.002
"jdvn",1,8.00864934128859e-06,0.002
"jdvqpjbdqqokodlzgloxytufkbxpskbltcqaptdmcegdjxfzsjfccxaexpinnb",1,8.00864934128859e-06,0.002
"jdxcsuaddsyiacazmibxxfjhumanutzsdzwweyofyxtmxaweecjiqdhecccsauj",1,8.00864934128859e-06,0.002
"jdxgvkiiiipmiiqesszeawrwguuetripdgkehfvkryydtkhjdnvdxpzcrknkqwre",1,8.00864934128859e-06,0.002
"jealously",1,8.00864934128859e-06,0.002
"jealously guarded br
real estate secrets before you may succeed",1,8.00864934128859e-06,0.002
"jeaneudes",2,1.60172986825772e-05,0.004
"jeayfryzziufgoaoxcsbbxojanwrkcbboowauevcipkolpfkjykmnjeuqcsuzwuu",1,8.00864934128859e-06,0.002
"jebimumtitmpqxfdonbudmrxfueocfxvtcvkkjthnkthylngzuprlsqeujcyumrjf",1,8.00864934128859e-06,0.002
"jedan",2,1.60172986825772e-05,0.004
"jeden",1,8.00864934128859e-06,0.002
"jednog",4,3.20345973651544e-05,0.004
"jednom",2,1.60172986825772e-05,0.004
"jeeeaznjtvvyavmggavnewhxaxeeexxftpdqwukoyonpayiuawdpabnhsupererycqpjia",1,8.00864934128859e-06,0.002
"jeemtpengjycakfgmsaneqnagantlxezmafxqqtaqquadamdmmtpcsanfayboayl",1,8.00864934128859e-06,0.002
"jeff",1,8.00864934128859e-06,0.002
"jefferson",5,4.0043246706443e-05,0.004
"jegnfjdwizsnnmglbqhfatdnlnezzrytpmmsycdxmhswcmslrjcjfxrfnd",1,8.00864934128859e-06,0.002
"jelly",1,8.00864934128859e-06,0.002
"jelnewbizassurcom",2,1.60172986825772e-05,0.004
"jemghiaqdcrumntefxeblewedmgxzuwugskysvwaqeyzituvgohcaeyebwazxxtawbr",1,8.00864934128859e-06,0.002
"jengtyxwlijkciqdpmegiygnrjqzlirjgzrqvzkxdhuqtsexysesimmfknwpnd",1,8.00864934128859e-06,0.002
"jenna",1,8.00864934128859e-06,0.002
"jennamaxxbrbr",1,8.00864934128859e-06,0.002
"jennifer",8,6.40691947303087e-05,0.016
"jennip",1,8.00864934128859e-06,0.002
"jennyp",1,8.00864934128859e-06,0.002
"jeojnljahxcnemeiekjrskibxylajefsnuqvwncqcixjklcjajhoieyxidhtekddwoqrtb",1,8.00864934128859e-06,0.002
"jeremy",2,1.60172986825772e-05,0.002
"jeremysynteligentcom",2,1.60172986825772e-05,0.002
"jersey",14,0.00011212109077804,0.016
"jerseybr",1,8.00864934128859e-06,0.002
"jerseybrbrhere",1,8.00864934128859e-06,0.002
"jerseynew",1,8.00864934128859e-06,0.002
"jerseyoption",1,8.00864934128859e-06,0.002
"jesus",1,8.00864934128859e-06,0.002
"jetcomremoveasp",1,8.00864934128859e-06,0.002
"jetjiguwcogyfxqcagdjwncgjcczbnrilbirnptryprgrrxeeszurfb",1,8.00864934128859e-06,0.002
"jets",2,1.60172986825772e-05,0.004
"jetzt",4,3.20345973651544e-05,0.006
"jeunes",2,1.60172986825772e-05,0.004
"jewelry",3,2.40259480238658e-05,0.006
"jewish",3,2.40259480238658e-05,0.006
"jffxaeioqohkgirvrzesskbsulunxcelohgpdwrkcnuguqahfwtkypvlgzctbptbf",1,8.00864934128859e-06,0.002
"jfoahyrvrdndpwnufoxqxgbfzzshvekzhvtozfwanifwlbkirhekebdp",2,1.60172986825772e-05,0.004
"jfofdbljsursmqosexbnegvhtdvwqztqinjokaqvbuechboaxxiupzgkjfrxjlb",1,8.00864934128859e-06,0.002
"jfontbitd",1,8.00864934128859e-06,0.002
"jfqobgfslrshsvegzamramxofnsrrnuqkwaoxvzidlplzqirrotulowjzizvqyts",1,8.00864934128859e-06,0.002
"jfxasqcdhhbvcjbsqfrykztgewxskrdpnyyzauiotxicrjisyyejrommfhuqy",1,8.00864934128859e-06,0.002
"jfxcfdtqjaqmgwxnertipgpnslpfkkvnrlxwyujbyixkwdlijtazbhfttzsguet",1,8.00864934128859e-06,0.002
"jfxgiuucdlhpxhpzkwrnbxefdgddjbsugtlhytafrffevyyyvvhvfgmqtgtyiglb",1,8.00864934128859e-06,0.002
"jgadqdcgeymcbrrpqyqyechctzzirsalatcstasriaekjjkzwpkqibejwyacbeyvp",1,8.00864934128859e-06,0.002
"jgbvxrlsbsggnaahksaadteozqgaawcdhvxiacyftqcjknofuvtehqlyrheboqdfj",1,8.00864934128859e-06,0.002
"jgctukjscjyswmvslgrywjuxnjbuzbrgdxukaafzvlobvyfbankakjmancqgaisakvo",1,8.00864934128859e-06,0.002
"jgqqlynaaqraazyvdbiwdliqtyqaygfwanapmutcedhtqwkcnaabwhnejptnherdzftov",1,8.00864934128859e-06,0.002
"jgtfxsvomagwnluwikyzddpbblkecrgozxrojymcngopbnwwsmwcsqnwtnptnvpu",1,8.00864934128859e-06,0.002
"jgtsqbfxpedrjrstzxlhhwirtqtkkcxhsmesvtfpipnpzwvsxjwwnq",1,8.00864934128859e-06,0.002
"jgubhepphnrxrucugntihacnyadksqvxrsdtvldkglmwrzbrsdxwxiwxuybluzmmeyg",1,8.00864934128859e-06,0.002
"jguccgsllwxaxtayccuficklbwiohrzwsjpcitajjdswjiuncqcritwdktgscwqopioxbju",1,8.00864934128859e-06,0.002
"jgvlhfkjvahbhbanauhszwadbhyyjdeemgsgnqozatragbarqrkabkgudgbcuogaztjpbn",1,8.00864934128859e-06,0.002
"jgwmsbhaidwoncrfhgwnlgydkfwbvkrzadwrvabjlnomvrlzyhytrgeujwrappu",1,8.00864934128859e-06,0.002
"jgwoybgafbsbswwbsoqtjpubhhpqemkymbxojkvcrepgfukffpuowrldyrmqszbx",1,8.00864934128859e-06,0.002
"jgyhqbeldumrqjxmdatbrqhlduejgyhqbeldumrqjxmdatbrqhlduejgyhqbeldumrq",1,8.00864934128859e-06,0.002
"jgysiibipiliyqhoadrchyfxfsmgyizhscmkvqsbwfdnpxifxldeqgsnamnewcjbs",1,8.00864934128859e-06,0.002
"jgywqaksxhsqjkgvqgqmryxercyicwtibglfalirewgqbyzbxsbcbjkajxydwjgdijk",1,8.00864934128859e-06,0.002
"jgzqxrkwqjurvuikkmxzhcedxcqhebshtucqsfrecyirnupmvcergwsmbhlefgnim",1,8.00864934128859e-06,0.002
"jgzwsawnrfhdpoysuilhdsvymruarvxheaduetspajbqfilkcxjczyxbpah",1,8.00864934128859e-06,0.002
"jhajgphbscdbhwnsjakallbdkrpuqcaafrqrugwqqgbfbbzhigfacfgszlvaacgbaqgb",1,8.00864934128859e-06,0.002
"jhdgbuelspmsosctafccaaoxactekednaeqbobitafvcaieviraducxgyadacjcfunak",1,8.00864934128859e-06,0.002
"jhfxsyabfxsydhvopaadhvophyvezjgahyvezjhfxsyabfxsyencfs",1,8.00864934128859e-06,0.002
"jhjaxflrpjvgejbxocanxlkxbwrjapkwdfymobthuxvqgzixyyydarovvqocrhadkizskyq",1,8.00864934128859e-06,0.002
"jhjxfdezvsbbyzuipxxxfmmnjwzwuswsqawopfelwxoqwjppgcphokmfsowkbagv",1,8.00864934128859e-06,0.002
"jhnvscrsyvekjnuxyjhzdikplzrnyyubjvabrszlozahfissmwsbowa",1,8.00864934128859e-06,0.002
"jhpluvqaqlegzauqwtxpifsuwvryvxtjobykhimbkdgkuetwgyhexdlidlzqaafb",1,8.00864934128859e-06,0.002
"jhsymtlbuatlhbepzxfvqrbgdscusscsublyttfvfpvqftsquiymacojyi",2,1.60172986825772e-05,0.004
"jhvyccqwviuqegcjsfxpgqjzesndqbqyajselcmuwgtqivbmkcdcykkqstofihkcu",1,8.00864934128859e-06,0.002
"jhxpyxlfhksegmixwxjmrfdxtunrnsnnrzibwmlrvowllvtootxxxutvsejftc",2,1.60172986825772e-05,0.004
"jhzslyhtqanarvgrbwghurlhhlwtoltpaulaefqdzpilvfpptisbgbrbhyxmamuoj",1,8.00864934128859e-06,0.002
"jiagdbcbbhcagubngkatsgruaabglabcabcebgabgwaayyezbzufzaepacqdkbmmaaeae",1,8.00864934128859e-06,0.002
"jifyqsfmcsugqcevxzdusjwlhbftdeycpvcxoklpgpusxzppaojwjllzcmnutsvbjtcy",2,1.60172986825772e-05,0.004
"jiiuqkttqaaezovabhdeiaygvgcrmijevhaddewwpagioigwcobuhgubyapagdxgrikgh",1,8.00864934128859e-06,0.002
"jiojcmezoulzaxmjmamydnpgozqcoqwmpipqpakqvslgfrbktreotlivlvurbwrda",1,8.00864934128859e-06,0.002
"jitkzzzzztnfnvqvhqudquyayypdxzsbdhhcpyiiiirbldxurkgijfrcjvorzgmbnirfu",1,8.00864934128859e-06,0.002
"jitters",1,8.00864934128859e-06,0.002
"jiujejfclufqxuiiqcuqfuiwpzqnctkbbkbiuhbmghpbssavoqladyimyuf",2,1.60172986825772e-05,0.004
"jixghjuioebnjocfahoprotefnnhftomhfdeenhdowpdjovwuwqomaoqulxsdls",1,8.00864934128859e-06,0.002
"jixwakuxhddaoodynafugzhysqxgmbwavdaqsedlsrmagmejtbcqgvorahlrlnnmgdjfecaqc",1,8.00864934128859e-06,0.002
"jiyosqdlcwiramadrcxrmidffpaaywafcevccxqlckogkwtsccugpcbagwayhigrwkgilz",1,8.00864934128859e-06,0.002
"jiz",2,1.60172986825772e-05,0.004
"jjbkbwfztixqjkkxdtwfzwqxxmjynhuczffhdgoknsbgbrrgdlfsylvhsrk",1,8.00864934128859e-06,0.002
"jjdchpxipknqiqqtwisdabhlnydyeakzmoxmrkklwboyqnyysbyydbihbxttvqi",1,8.00864934128859e-06,0.002
"jjgrudlmfckhthkuhndfnlsgyppphmaeyiytokymonirsruvpbenpogmmp",1,8.00864934128859e-06,0.002
"jjmebkumuziykxgpfbhwbmgfgqpfrljiknoeqqnwxmxuiieukbwlawpxgjgi",1,8.00864934128859e-06,0.002
"jjsoectdkwzbmdfcyyslipfdukrkjgenovjyktldoxcitbmoiatmkswpllehfgmg",1,8.00864934128859e-06,0.002
"jjztcnuqmtluwryngflcdxqyyuoevozhvkbguavjgeaqxzdookekbulcid",2,1.60172986825772e-05,0.004
"jkcfhcijwrxkiykxkghcvqjdxsohfadgmkeihgdbrpfhkngupzhcambcdktdyhgjdaugab",1,8.00864934128859e-06,0.002
"jkjmqydwpykrjoenyoewxfldkceqcrrdaisyfjmanonvhqpbkllnvkigptdrgbp",1,8.00864934128859e-06,0.002
"jkmdabgihjbcxqvnlwoegabnvhbdsawrxtkietmbejnihejgdbguqwlwmiymcmunzbavbg",1,8.00864934128859e-06,0.002
"jkmriemefnigwzugsgbamkdeaiycgvgseaucwehrdidesgxsmbireyewtkehlimecch",1,8.00864934128859e-06,0.002
"jkqqfrbxkuoqwymdzjglxkasksdjntiajjgneaiuvdhadvaadujesyaatjaarugboaejjnxbbr",1,8.00864934128859e-06,0.002
"jksanyilqfyrhoxsxhpbqassdgasagroansekqobjbgqhywaezopwiehjqflb",1,8.00864934128859e-06,0.002
"jkxajwrjjopdqleemhzql",1,8.00864934128859e-06,0.002
"jlandlldwckkdttwvldplhqzlsrfqvwfmafjhsmpfstiiiiiiiiiiiiiiiiiiiii",1,8.00864934128859e-06,0.002
"jlbhzytnennodexjnsddfkwrxjngcedsipeclhppwunqaacgaavnezweqevqfvplzb",1,8.00864934128859e-06,0.002
"jlgropczvumugrglpbuhqonqnbqmwlvxffluzwgtsjcbrszerefdvzv",1,8.00864934128859e-06,0.002
"jllaoomnlmpandyjettcbsgusseererlczsunlgisuiszqrpdzcwx",1,8.00864934128859e-06,0.002
"jllsmvbnrvaywztdocwnpvzzzzjphuqhdzglkvhvqsrzwyiohpkunnymozcymy",1,8.00864934128859e-06,0.002
"jlpefouuaczbageaurhyutldidmbbppdkojbofltypajbvwfkpmymolp",1,8.00864934128859e-06,0.002
"jlqeemmovljgjwfhyczhjeyjzhsmbjuqhsqlpqensywcsbuszepyxfewio",2,1.60172986825772e-05,0.004
"jlthbicnskadkkeofajijhbecbwbxligjgsezaqfcwslxnsxvwpqioasbftfxytepu",1,8.00864934128859e-06,0.002
"jltojrmcdsircbgxnlmxiqpydvwlrigwsyttqxomnbemmtcksccqgwcsagc",1,8.00864934128859e-06,0.002
"jltysyrdvkcoshsftotnezbcbvkvkzrkxnmbzqrxvkosyzhpuxajbjpkiloufofzm",1,8.00864934128859e-06,0.002
"jlwbbvaygrwqjudjhurjsacstwluludfgurvlsafsaggshupgdwmxgvwabudjlwbjuc",1,8.00864934128859e-06,0.002
"jlygwhghkjgfrfvsfnxbtghicncnrzyuoubwnoiwsqieztdqhlyvlhqqg",1,8.00864934128859e-06,0.002
"jmalxkxplllxbytjzqcxevtmlnvirjjxeytrbvlyzvdxtppldtmsfmpxoepri",1,8.00864934128859e-06,0.002
"jmbsiregbraabyduuudqdhvwdtqabbgchzwdtgatgbxvjkfqaorqxtunedyrq",1,8.00864934128859e-06,0.002
"jmcodsrniabpliqtdoptljfnvitvlqcrllpbcgawwpwcrpimdrqbaalxzamjycbip",1,8.00864934128859e-06,0.002
"jmfyrnaziuhzgfjdwncshykurxqgujahgdohwygecflkqnvhzsndzzbrsyvy",1,8.00864934128859e-06,0.002
"jmfzjijwgbrofstpphubfpojukdpcrhnbawengiwclyttdfwsmajcyixt",2,1.60172986825772e-05,0.004
"jmghvtrcgswsntdrnmfutxhwyjqwqqhjyrrgcyvlrktzkklzpcxupjl",1,8.00864934128859e-06,0.002
"jmhcopzuabebuuuyoeihqudwxuccagaslunhbmanfoldokjkmqddxmkjpohssogloby",1,8.00864934128859e-06,0.002
"jmicajmicajmicajmicajmicajmicajmicajmicajmicajmi",1,8.00864934128859e-06,0.002
"jmiqmdhaiqwwpaiewmasakkrgcoagbzmdntectfgdhclrinaqxmibardlfhaztrwfhbi",1,8.00864934128859e-06,0.002
"jmlgeyeikmbgzqayrwnissehjwwsvvldqsntegutlqjdoyyswvwtjtmsobnmvhfgiw",1,8.00864934128859e-06,0.002
"jmmqgbdxebkydrmtjjgjiajcsehpbhyqxvlaylutbhilnvzcevutwukknlgwkbzzvsv",1,8.00864934128859e-06,0.002
"jmnetnoteinccomfont",1,8.00864934128859e-06,0.002
"jmnetnoteinccomfonth",2,1.60172986825772e-05,0.004
"jmnetnoteinccomimg",1,8.00864934128859e-06,0.002
"jmpwakpynjyycuuoxhgiyppshswdcazpacgxrvqtjwljiwsxjrg",2,1.60172986825772e-05,0.004
"jmspamassassintaintorgbrbrdivdiv",1,8.00864934128859e-06,0.002
"jmtzzquvpmkjapbkxiqqokjixldqlgtkrexjyxpmwnrrfayachxomeebcbnghxm",1,8.00864934128859e-06,0.002
"jnabqadveajjladtdafjwagkwafglaffveideaarbayyachamgambjwadyekcjuactrkbdzac",1,8.00864934128859e-06,0.002
"jnaqkhkjzxilfjafcexfeljwfwlwblrjnuohitjgkeogcmmiqgjwvtfsmgtbkfypyrj",1,8.00864934128859e-06,0.002
"jnbqixarmaimplqqkujuhtitulpqhvmxwuybmhpwccpceiuiqoesmaysqyopaiaaswfc",1,8.00864934128859e-06,0.002
"jndhwajxxkoccdhmffrgbdjazuuercbckgmooycfsojeeidsgkiexnokrghkuqcscrobz",1,8.00864934128859e-06,0.002
"jndtbgyclewrxpumtjmznfyaxnwxjzoystihkcvwmeftjgwbuhdkrxqtjdefhcx",1,8.00864934128859e-06,0.002
"jnflingntedjhnoxesfqtcdlnxviwtqbjjsasftbsswchnnfljowstcnlzhdafvhaq",1,8.00864934128859e-06,0.002
"jnkegcoakgkengtmahgmfwzblowjkbypogtagdyjwmrgirfgrcadjmzaynamwnikqralf",1,8.00864934128859e-06,0.002
"jnnztkqnrxensffclqpktjprxsimlvbwynbcslpbndlkomskwpuvpjfusxpkhjkmpsx",1,8.00864934128859e-06,0.002
"jnoovfxxbsuvturunbkiyojcnfgyyucghocrzyrvdxocjjpggnmguysdppdkkqvfetvs",1,8.00864934128859e-06,0.002
"jnouvovunmwpgzbfgmqeyukxarriyweikweiawcgbkqksczdkaeagwagbwqzagudkcumi",1,8.00864934128859e-06,0.002
"jnqrbncqikhlqrremqiogggvtvfhucpuuziyiocscedgaalntwglieaecnwlgvxflka",1,8.00864934128859e-06,0.002
"jnqtdprlzkxbxdpfztmcyxjfymykyzbtprsqltsseiqloyioqfejnanikybaadux",1,8.00864934128859e-06,0.002
"jnr",4,3.20345973651544e-05,0.004
"jnrczwtwkandofqhqzazhkxzndfedcafssabesajeqartsalosaiqsalqsaiiftfofl",1,8.00864934128859e-06,0.002
"jnvpkpvwxwkaevdxsbytfwmuzzidbucyhistrngyfmpryqfsvjrgaiujmnju",2,1.60172986825772e-05,0.004
"jnyzfrepqkqmokwcgsfgdlknouxdoppwlistserymfibeucwqzzxljnmfetdab",1,8.00864934128859e-06,0.002
"joaquin",1,8.00864934128859e-06,0.002
"job",21,0.00016818163616706,0.034
"jobfontfontul",3,2.40259480238658e-05,0.006
"jobjsnfvgonhrivpfxjliyhfqpzrbfgxynegxcxohuobsditxyquneywhygsfe",1,8.00864934128859e-06,0.002
"jobmpgtllgdcfvdbptksjebkslvtcurltiymipfjpaffrfzkndnfnytfbjzm",1,8.00864934128859e-06,0.002
"jobs",3,2.40259480238658e-05,0.006
"jobsaptdtr",1,8.00864934128859e-06,0.002
"jocrtsmwyugtyyxawgdvnaydlmwwmxmipdiicgahjjaavpfyjltoqhemrfnhwj",1,8.00864934128859e-06,0.002
"jody",9,7.20778440715973e-05,0.006
"jodybrtotally",1,8.00864934128859e-06,0.002
"joe",6,4.80518960477315e-05,0.012
"joeys",1,8.00864934128859e-06,0.002
"joezlxixgarypoucjmwimteieweixaoawjabknqsskvspwzmjsevyhkcqenjm",1,8.00864934128859e-06,0.002
"johannesburg",1,8.00864934128859e-06,0.002
"johannesburgsouth",1,8.00864934128859e-06,0.002
"johflybfswktmrsoowugiqvcptlqhfpucnvduyosltygnhzkihaaqqyuttj",2,1.60172986825772e-05,0.004
"john",15,0.000120129740119329,0.016
"johnokelehotmailcom",2,1.60172986825772e-05,0.004
"johnokelelondoncom",2,1.60172986825772e-05,0.004
"johns",1,8.00864934128859e-06,0.002
"johnson",2,1.60172986825772e-05,0.002
"join",32,0.000256276778921235,0.054
"joined",11,8.80951427541745e-05,0.014
"joining",5,4.0043246706443e-05,0.01
"joinstylemiter",1,8.00864934128859e-06,0.002
"joint",1,8.00864934128859e-06,0.002
"joists",1,8.00864934128859e-06,0.002
"joke",1,8.00864934128859e-06,0.002
"jonesfont",1,8.00864934128859e-06,0.002
"jonestown",1,8.00864934128859e-06,0.002
"jopwspiiiiiikuvcjxrmpjcrlbahhhaoppafhtnhvwodbwmactggihogvmzspccqrwd",1,8.00864934128859e-06,0.002
"jordan",1,8.00864934128859e-06,0.002
"jorxsxnjjoonvqruozzlbyxiqnmkxeicqhltkizxnlmbjjrxbzcrbegosldqukqlz",1,8.00864934128859e-06,0.002
"jos",4,3.20345973651544e-05,0.004
"joseph",7,5.60605453890201e-05,0.014
"josephoulheninqualcom",2,1.60172986825772e-05,0.004
"joungxcdflsnigumrgtjhpaorsaiibcquhuiktcqiapkjtyullzagjqynowwiiyi",1,8.00864934128859e-06,0.002
"jour",2,1.60172986825772e-05,0.004
"jourfnal",1,8.00864934128859e-06,0.002
"journal",8,6.40691947303087e-05,0.014
"journalism",2,1.60172986825772e-05,0.002
"journalist",1,8.00864934128859e-06,0.002
"journalistic",2,1.60172986825772e-05,0.002
"journalists",1,8.00864934128859e-06,0.002
"journées",8,6.40691947303087e-05,0.004
"joviwkoqracmytyhwjrapaswjypglcgogwdhwoabwkwksegnipkaitltdfiyqdqzuug",1,8.00864934128859e-06,0.002
"joxgdzjabdzoguxrzqpplgiudzcwutipiyhtpvpowvnjnyuhmtajawkdwqlgwdkq",1,8.00864934128859e-06,0.002
"jpbdeuetejkgvzypedljlpswyfkacgjnkmfpircsisgglsqooifaruxjce",1,8.00864934128859e-06,0.002
"jpbpnacxoifgfayqyberensvlmneigwageplwvodoceberwmoktfzryhhirbbtxiyiiym",1,8.00864934128859e-06,0.002
"jpbr",1,8.00864934128859e-06,0.002
"jpgjxqxamwfizztpfuzzzzzxtmeoijhjcbjapyvkvjamlzjavirirbiozkvmhzlt",1,8.00864934128859e-06,0.002
"jphwpjndtzcdzwnpcweafadxvtiykptxvpxtikhqagrcjwjqeegejauzgnchiabraku",1,8.00864934128859e-06,0.002
"jpkcykivfaeimwedeabnsamcvxuqikgdtzyziucsvgeikairoicdkfoyhlnabqigekc",1,8.00864934128859e-06,0.002
"jpmorgan",2,1.60172986825772e-05,0.004
"jpnmmbanmyjhgoilhkmauylphrngkqsigbpspdtslvyqlwguuwin",2,1.60172986825772e-05,0.004
"jpoblllapuevpeucxomuwvxcajfporywhpouqshntbyvhsekxaqnyfa",2,1.60172986825772e-05,0.004
"jqbwbhelcsrblwcodtxzvadogolykwwqanmisykiwomudjuqywgpgolqjsciilgiqay",1,8.00864934128859e-06,0.002
"jqcllyfebjhcgvuaahenijkuvftopjocqrfaqljalezrbskgicdprsyyakeaesxm",1,8.00864934128859e-06,0.002
"jqgaxqgywjvdxqgdgltzsbbugzihlvdxigcgllyugbygdghlpgjypgkicagicagicb",1,8.00864934128859e-06,0.002
"jqhwcbjckifvbjkfwypkcytfikkkoeiyfidrxkiuosgedmwqjrpfqtmjaq",1,8.00864934128859e-06,0.002
"jqnaxqtqqprrmyqmwsqylxmageqmeqabfiekpardqatqnrekcncdowfgjpmcpqligyps",1,8.00864934128859e-06,0.002
"jqoolxnshbtqrzvxzxriesvnzludzcsocutlhjlthutcxqtrepzlejwqwtnxn",1,8.00864934128859e-06,0.002
"jqqraanpptsritsuxygczjwgtgafwmpebbcdqgwpwfxaahigpmvhxbryqcdowmewgyb",1,8.00864934128859e-06,0.002
"jqwrrjhrxhivqtdhhqquuocryblkqwaevatghgbrdezfadwhjwnekix",1,8.00864934128859e-06,0.002
"jqxgqjuqayvrhhhmuksurfoqfibhlubdfixdhthemwjrfqsytlmoybkhudgilnejmhcm",1,8.00864934128859e-06,0.002
"jranujanrlwdtxajsrzgwdmswmgojiuvfvfrdngkwbnbtlbkfkwyyf",2,1.60172986825772e-05,0.004
"jreraopotwllmkcbpsrpsxjelozaqoeysrlecyyiaaoaeoqlnissluuxefk",1,8.00864934128859e-06,0.002
"jrerererffsykfthnrfbsqdupqaiiikrhxhqdjeatfxpmojvzxolber",1,8.00864934128859e-06,0.002
"jrhvofvhfyhlmrrbvyfmroyyjaookwsvkwalfgxcwmjsuzgxtjpaks",2,1.60172986825772e-05,0.004
"jrkhsqdjdjfukdwbzwpssczjyqtfxezplmqntglezntehvruuzeumtioufultj",1,8.00864934128859e-06,0.002
"jrrrumrtiojdjnjdldweiypvhafaoteqidhpxgxvcmxgfjjpmlahkyuy",1,8.00864934128859e-06,0.002
"jrsadyhxscizskbcpeprdaenxooozjvwtwmgbnzfqdshrpacfhypivz",2,1.60172986825772e-05,0.004
"jrtwxgaicojjgjffxxmaivdkdytkgmbvtsxbifmppcmjyxybnnfwfa",1,8.00864934128859e-06,0.002
"jrykqoyremhoxzigyokuaynaphqoauwznhfddkvwwicmap",1,8.00864934128859e-06,0.002
"jryumgttiftmcucphtiegtazeaytyxdbxeaqvmwwanusidlhxcwamiczo",1,8.00864934128859e-06,0.002
"jsbrjxujtpehszqjsglmxjxwvdmsdiiimpenkewfagkxzsuacntxqbjwyzjxfa",1,8.00864934128859e-06,0.002
