"term","frequency","density","occurrence"
"lynx",3,5.44099243702051e-05,0.002
"lynx",1,1.8136641456735e-05,0.002
"lyric",2,3.62732829134701e-05,0.004
"mabuhay",1,1.8136641456735e-05,0.002
"mac",6,0.00010881984874041,0.01
"macabre",1,1.8136641456735e-05,0.002
"macadamia",2,3.62732829134701e-05,0.004
"macarthyiolie",1,1.8136641456735e-05,0.002
"maccarthy",4,7.25465658269402e-05,0.008
"mach",2,3.62732829134701e-05,0.004
"machine",28,0.000507825960788581,0.044
"machinery",1,1.8136641456735e-05,0.002
"machines",16,0.000290186263307761,0.02
"macintyre",1,1.8136641456735e-05,0.002
"mackay",2,3.62732829134701e-05,0.002
"macmillan",1,1.8136641456735e-05,0.002
"macnamarastyle",1,1.8136641456735e-05,0.002
"macneice",1,1.8136641456735e-05,0.002
"macos",1,1.8136641456735e-05,0.002
"macosx",1,1.8136641456735e-05,0.002
"macros",1,1.8136641456735e-05,0.002
"macs",3,5.44099243702051e-05,0.004
"mad",2,3.62732829134701e-05,0.004
"maddening",1,1.8136641456735e-05,0.002
"maddest",2,3.62732829134701e-05,0.004
"made",5,9.06832072836752e-05,0.01
"madly",1,1.8136641456735e-05,0.002
"madness",2,3.62732829134701e-05,0.004
"madonna",1,1.8136641456735e-05,0.002
"madrid",1,1.8136641456735e-05,0.002
"maestro",1,1.8136641456735e-05,0.002
"mafia",4,7.25465658269402e-05,0.002
"magazine",1,1.8136641456735e-05,0.002
"magazines",2,3.62732829134701e-05,0.002
"magellans",1,1.8136641456735e-05,0.002
"magic",5,9.06832072836752e-05,0.008
"magistrates",1,1.8136641456735e-05,0.002
"magnesiumalloy",1,1.8136641456735e-05,0.002
"magnitude",9,0.000163229773110615,0.018
"maid",8,0.00014509313165388,0.016
"mail",45,0.000816148865553077,0.05
"mailbox",3,5.44099243702051e-05,0.004
"mailboxes",2,3.62732829134701e-05,0.002
"mailed",1,1.8136641456735e-05,0.002
"mailer",5,9.06832072836752e-05,0.008
"mailers",2,3.62732829134701e-05,0.004
"mailing",73,0.00132397482634166,0.138
"mailinglist",1,1.8136641456735e-05,0.002
"mailings",2,3.62732829134701e-05,0.004
"maillist",1,1.8136641456735e-05,0.002
"mailman",3,5.44099243702051e-05,0.004
"mailroom",1,1.8136641456735e-05,0.002
"mails",2,3.62732829134701e-05,0.004
"mailto",11,0.000199503056024085,0.016
"mailtoandrsandyru",1,1.8136641456735e-05,0.002
"mailtobitbitchmagnesiumnet",4,7.25465658269402e-05,0.008
"mailtobrendanhalpinulie",1,1.8136641456735e-05,0.002
"mailtoeugenleitlorg",1,1.8136641456735e-05,0.002
"mailtoforkadminxentcom",7,0.000126956490197145,0.014
"mailtoforkadminxentcomon",15,0.000272049621851026,0.026
"mailtoilugadminlinuxie",1,1.8136641456735e-05,0.002
"mailtoilugadminlinuxieon",3,5.44099243702051e-05,0.006
"mailtojoebarreraorg",1,1.8136641456735e-05,0.002
"mailtojtauberjtaubercom",1,1.8136641456735e-05,0.002
"mailtokiallredpiecom",1,1.8136641456735e-05,0.002
"mailtolisabowmancnetcom",1,1.8136641456735e-05,0.002
"mailtolongwordesatclearie",1,1.8136641456735e-05,0.002
"mailtolvirdencasorg",1,1.8136641456735e-05,0.002
"mailtomacarthyiolie",1,1.8136641456735e-05,0.002
"mailtomiketechdirtcom",3,5.44099243702051e-05,0.006
"mailtomperronecsucscedu",1,1.8136641456735e-05,0.002
"mailtopeterahernemotorolacom",1,1.8136641456735e-05,0.002
"mailtoplinehanyahoocom",1,1.8136641456735e-05,0.002
"mailtosampsakurrimuropaketticom",1,1.8136641456735e-05,0.002
"mailtosjamesidefensecom",1,1.8136641456735e-05,0.002
"mailtovalentuathaorg",1,1.8136641456735e-05,0.002
"main",18,0.000326459546221231,0.03
"maine",2,3.62732829134701e-05,0.004
"mainebr",1,1.8136641456735e-05,0.002
"mainly",10,0.00018136641456735,0.02
"maintain",8,0.00014509313165388,0.014
"maintainability",2,3.62732829134701e-05,0.004
"maintained",3,5.44099243702051e-05,0.004
"maintainer",106,0.00192248399441391,0.184
"maintains",1,1.8136641456735e-05,0.002
"maintcl",1,1.8136641456735e-05,0.002
"maintenance",3,5.44099243702051e-05,0.006
"maize",2,3.62732829134701e-05,0.002
"majestys",1,1.8136641456735e-05,0.002
"major",16,0.000290186263307761,0.026
"majordomo",1,1.8136641456735e-05,0.002
"majoring",1,1.8136641456735e-05,0.002
"majority",5,9.06832072836752e-05,0.006
"major revisions",2,3.62732829134701e-05,0.002
"majors",1,1.8136641456735e-05,0.002
"make",8,0.00014509313165388,0.008
"make dep",1,1.8136641456735e-05,0.002
"make install",1,1.8136641456735e-05,0.002
"maker",4,7.25465658269402e-05,0.002
"makers",7,0.000126956490197145,0.012
"makes",46,0.000834285507009812,0.084
"making",1,1.8136641456735e-05,0.002
"malawi",1,1.8136641456735e-05,0.002
"malcolm",1,1.8136641456735e-05,0.002
"male",18,0.000326459546221231,0.028
"males",16,0.000290186263307761,0.022
"malicious",2,3.62732829134701e-05,0.004
"malls",1,1.8136641456735e-05,0.002
"malpensa",1,1.8136641456735e-05,0.002
"malton",1,1.8136641456735e-05,0.002
"man",21,0.000380869470591436,0.04
"manage",4,7.25465658269402e-05,0.008
"manageable",1,1.8136641456735e-05,0.002
"managed",10,0.00018136641456735,0.02
"management",21,0.000380869470591436,0.024
"managements",1,1.8136641456735e-05,0.002
"manager",7,0.000126956490197145,0.012
"managers",9,0.000163229773110615,0.006
"manages",2,3.62732829134701e-05,0.004
"managing",3,5.44099243702051e-05,0.006
" managing your information ",1,1.8136641456735e-05,0.002
"manchesters",1,1.8136641456735e-05,0.002
"mancur",1,1.8136641456735e-05,0.002
"mandrake",7,0.000126956490197145,0.01
"manfred",1,1.8136641456735e-05,0.002
"manhattanites view
of america",1,1.8136641456735e-05,0.002
"manicure",2,3.62732829134701e-05,0.002
"manifest",1,1.8136641456735e-05,0.002
"manifesto",1,1.8136641456735e-05,0.002
"manila",2,3.62732829134701e-05,0.002
"manipulation",1,1.8136641456735e-05,0.002
"mankind",2,3.62732829134701e-05,0.004
"manner",5,9.06832072836752e-05,0.01
"manning",1,1.8136641456735e-05,0.002
"manoj",1,1.8136641456735e-05,0.002
"manpage",1,1.8136641456735e-05,0.002
"mans",5,9.06832072836752e-05,0.01
"mansbridge",1,1.8136641456735e-05,0.002
"mansions",1,1.8136641456735e-05,0.002
"man stealing  selling a free man into
slavery  certainly the us southerners were particularly sensitive to
the term ",1,1.8136641456735e-05,0.002
"man stealing  selling a free man into
  slavery
 
 this seems bogus to me a quick check of the text indicates the the
 hebrew word in question is ganav which elsewhere in the pentateuch eg
 gen  is used to mean steal silver and gold amongst other things
 
 in july  i made the following comment in response to a similar
 claim about the real meaning of one of the ten commandments
 
 
  the translations since cause problems at each successive remove
 
 we have the original language versions though so this is not an
 issue
 
  i",1,1.8136641456735e-05,0.002
"man stealing  selling a free man into
 slavery

this seems bogus to me a quick check of the text indicates the the
hebrew word in question is ganav which elsewhere in the pentateuch eg
gen  is used to mean steal silver and gold amongst other things

in july  i made the following comment in response to a similar
claim about the real meaning of one of the ten commandments


 the translations since cause problems at each successive remove

we have the original language versions though so this is not an
issue

 i",1,1.8136641456735e-05,0.002
"mantra",1,1.8136641456735e-05,0.002
"mantras",1,1.8136641456735e-05,0.002
"manual",6,0.00010881984874041,0.006
"manually",2,3.62732829134701e-05,0.004
"manufacture",1,1.8136641456735e-05,0.002
"manufactured",1,1.8136641456735e-05,0.002
"manufacturer",2,3.62732829134701e-05,0.004
"manufacturers",3,5.44099243702051e-05,0.004
"manufacturersand",1,1.8136641456735e-05,0.002
"manure",1,1.8136641456735e-05,0.002
"many",1,1.8136641456735e-05,0.002
"manyall",2,3.62732829134701e-05,0.004
"many thai girls are slim have long hair black eyes small nose they are
alb good at taking care and joking and laughing not strict different from
alb ladies from other countries",1,1.8136641456735e-05,0.002
"many thai girls are slim have long hair black eyes small nose they are
good at taking care and joking and laughing not strict different from
ladies from other countries",1,1.8136641456735e-05,0.002
"map",7,0.000126956490197145,0.006
"mapped",2,3.62732829134701e-05,0.004
"mapping",1,1.8136641456735e-05,0.002
"maps",1,1.8136641456735e-05,0.002
"maptop",1,1.8136641456735e-05,0.002
"mar",1,1.8136641456735e-05,0.002
"marathon",3,5.44099243702051e-05,0.006
"marathonsnickers jifcif 
and
calls itself secret chiefs ",1,1.8136641456735e-05,0.002
"marathonsnickers jifcif
 and
 calls itself secret chiefs ",2,3.62732829134701e-05,0.004
"marc",1,1.8136641456735e-05,0.002
"march",7,0.000126956490197145,0.012
"marchi",1,1.8136641456735e-05,0.002
"marcinkiewicz",1,1.8136641456735e-05,0.002
"marcus",1,1.8136641456735e-05,0.002
"marginally",3,5.44099243702051e-05,0.006
"maria",1,1.8136641456735e-05,0.002
"marie",2,3.62732829134701e-05,0.004
"mario",2,3.62732829134701e-05,0.004
"mark",29,0.000525962602245316,0.036
"marked",1,1.8136641456735e-05,0.002
"market",39,0.000707329016812667,0.028
"marketed",1,1.8136641456735e-05,0.002
"marketing",13,0.000235776338937556,0.016
"marketplace",3,5.44099243702051e-05,0.002
"marketroid",1,1.8136641456735e-05,0.002
"markets",6,0.00010881984874041,0.006
"markham",1,1.8136641456735e-05,0.002
"marking",2,3.62732829134701e-05,0.004
"marks",1,1.8136641456735e-05,0.002
"marktalioscom",1,1.8136641456735e-05,0.002
"marrage",2,3.62732829134701e-05,0.004
"marriage",25,0.000453416036418376,0.022
"marriages",2,3.62732829134701e-05,0.004
"married",6,0.00010881984874041,0.008
"marrow",1,1.8136641456735e-05,0.002
"marry",11,0.000199503056024085,0.02
"marrying",8,0.00014509313165388,0.016
"marseille",2,3.62732829134701e-05,0.004
"marshall",2,3.62732829134701e-05,0.004
"marta",3,5.44099243702051e-05,0.006
"martian",1,1.8136641456735e-05,0.002
"martians",1,1.8136641456735e-05,0.002
"martin",16,0.000290186263307761,0.026
"martin adamson",1,1.8136641456735e-05,0.002
"martins",1,1.8136641456735e-05,0.002
"marvin",1,1.8136641456735e-05,0.002
"maryland",1,1.8136641456735e-05,0.002
"marylands",2,3.62732829134701e-05,0.002
"masatoshi",1,1.8136641456735e-05,0.002
"masnick",6,0.00010881984874041,0.012
"mason",5,9.06832072836752e-05,0.01
"masons",1,1.8136641456735e-05,0.002
"mass",3,5.44099243702051e-05,0.006
"massachusetts",2,3.62732829134701e-05,0.002
"masses",2,3.62732829134701e-05,0.004
"massive",6,0.00010881984874041,0.012
"massively",1,1.8136641456735e-05,0.002
"master",7,0.000126956490197145,0.008
"masters",1,1.8136641456735e-05,0.002
"match",4,7.25465658269402e-05,0.008
"matched",2,3.62732829134701e-05,0.004
"matches",4,7.25465658269402e-05,0.002
"matching",1,1.8136641456735e-05,0.002
"mate",3,5.44099243702051e-05,0.006
"material",6,0.00010881984874041,0.012
"materialized",2,3.62732829134701e-05,0.004
"materials",7,0.000126956490197145,0.012
"maternity",2,3.62732829134701e-05,0.004
"mathematical",3,5.44099243702051e-05,0.006
"mathematics",3,5.44099243702051e-05,0.006
"maths",1,1.8136641456735e-05,0.002
"matilainen",1,1.8136641456735e-05,0.002
"mating",1,1.8136641456735e-05,0.002
"matter",16,0.000290186263307761,0.032
"matters",9,0.000163229773110615,0.016
"matters of sexuality
should not have the priority or centrality that reform and the church
society have tried to give them the archbishop cannot withdraw his
appointment since so many including evangelicals have urged him to take
the post the archbishop believes it to be his duty under god",1,1.8136641456735e-05,0.002
"matthew",1,1.8136641456735e-05,0.002
"matthias",21,0.000380869470591436,0.038
"matthiasegwnnet",1,1.8136641456735e-05,0.002
"matthiasrpmforgenet",3,5.44099243702051e-05,0.006
"mature",3,5.44099243702051e-05,0.004
"maturing",2,3.62732829134701e-05,0.002
"mauled",1,1.8136641456735e-05,0.002
"max",2,3.62732829134701e-05,0.004
"maxdepth",2,3.62732829134701e-05,0.002
"maxima",1,1.8136641456735e-05,0.002
"maximize",3,5.44099243702051e-05,0.006
"maximizes",1,1.8136641456735e-05,0.002
"maximizing",1,1.8136641456735e-05,0.002
"maximum",2,3.62732829134701e-05,0.002
"maxlength",1,1.8136641456735e-05,0.002
"maxwell",3,5.44099243702051e-05,0.004
"may",2,3.62732829134701e-05,0.004
"maybe",47,0.000852422148466547,0.064
"mayor",14,0.000253912980394291,0.01
"maze",1,1.8136641456735e-05,0.002
"mbichybftevcqubxtcamowjpmvxmgdulgrufbpcoxiudfrexzzdojt",1,1.8136641456735e-05,0.002
"mbps",4,7.25465658269402e-05,0.002
"mbr",1,1.8136641456735e-05,0.002
"mcafee",1,1.8136641456735e-05,0.002
"mccain",1,1.8136641456735e-05,0.002
"mccarthy",4,7.25465658269402e-05,0.008
"mccartney",1,1.8136641456735e-05,0.002
"mccaul",1,1.8136641456735e-05,0.002
"mccormac",1,1.8136641456735e-05,0.002
"mccurry",2,3.62732829134701e-05,0.002
"mcenroe",1,1.8136641456735e-05,0.002
"mci",1,1.8136641456735e-05,0.002
"mckee",1,1.8136641456735e-05,0.002
"mckees",1,1.8136641456735e-05,0.002
"mclaughlin",1,1.8136641456735e-05,0.002
"mcmurdo",1,1.8136641456735e-05,0.002
"mcopied",1,1.8136641456735e-05,0.002
"mdgzmdendimlotntyngaaabacaabaaaajwaaafnhdmugdxagdggnzaliguigludgvybmf",1,1.8136641456735e-05,0.002
"mea",2,3.62732829134701e-05,0.004
"meal",2,3.62732829134701e-05,0.004
"mean",26,0.000471552677875111,0.044
"meaner",1,1.8136641456735e-05,0.002
"meaning",18,0.000326459546221231,0.014
"meaningful",6,0.00010881984874041,0.012
"meanings",5,9.06832072836752e-05,0.01
"meanings have evolved",2,3.62732829134701e-05,0.004
"means",19,0.000344596187677966,0.034
"meant",6,0.00010881984874041,0.01
"meantime",1,1.8136641456735e-05,0.002
"measure",1,1.8136641456735e-05,0.002
"measured",1,1.8136641456735e-05,0.002
"measurement",2,3.62732829134701e-05,0.004
"measurements",2,3.62732829134701e-05,0.002
"measures",1,1.8136641456735e-05,0.002
"measuring",1,1.8136641456735e-05,0.002
"meat",1,1.8136641456735e-05,0.002
"meatspace",1,1.8136641456735e-05,0.002
"mechanical",2,3.62732829134701e-05,0.004
"mechanism",11,0.000199503056024085,0.012
"mechanisms",3,5.44099243702051e-05,0.006
"meddle",1,1.8136641456735e-05,0.002
"media",25,0.000453416036418376,0.024
"median",2,3.62732829134701e-05,0.002
"mediators",2,3.62732829134701e-05,0.002
"medical",4,7.25465658269402e-05,0.002
"medicine",2,3.62732829134701e-05,0.004
"medieval",1,1.8136641456735e-05,0.002
"medina",13,0.000235776338937556,0.002
"medinas",6,0.00010881984874041,0.002
"medium",2,3.62732829134701e-05,0.002
"mediums",1,1.8136641456735e-05,0.002
"meek",1,1.8136641456735e-05,0.002
"meep",1,1.8136641456735e-05,0.002
"meet",8,0.00014509313165388,0.008
"meeting",5,9.06832072836752e-05,0.008
"meetings",2,3.62732829134701e-05,0.004
"megabucks",1,1.8136641456735e-05,0.002
"megaclients",2,3.62732829134701e-05,0.002
"megajoules",1,1.8136641456735e-05,0.002
"megalithomania",1,1.8136641456735e-05,0.002
"megalong",1,1.8136641456735e-05,0.002
"mein",2,3.62732829134701e-05,0.002
"mekons",1,1.8136641456735e-05,0.002
"mel",1,1.8136641456735e-05,0.002
"melbourne",1,1.8136641456735e-05,0.002
"mellon",5,9.06832072836752e-05,0.004
"melt",1,1.8136641456735e-05,0.002
"melting",1,1.8136641456735e-05,0.002
"member",4,7.25465658269402e-05,0.008
"members",1,1.8136641456735e-05,0.002
"membership",2,3.62732829134701e-05,0.002
"memberships",1,1.8136641456735e-05,0.002
"memc",3,5.44099243702051e-05,0.002
"même",1,1.8136641456735e-05,0.002
"mementos",1,1.8136641456735e-05,0.002
"memepool",1,1.8136641456735e-05,0.002
"memoirs",1,1.8136641456735e-05,0.002
"memorandum",2,3.62732829134701e-05,0.004
"memorandums",1,1.8136641456735e-05,0.002
"memorial",1,1.8136641456735e-05,0.002
"memories",2,3.62732829134701e-05,0.004
"memory",30,0.000544099243702051,0.034
"memory management is a nonissue for anyone that has any
 idea at all how the hardware functions",1,1.8136641456735e-05,0.002
"memory management is a nonissue for anyone that has any
idea at all how the hardware functions",1,1.8136641456735e-05,0.002
"memri",2,3.62732829134701e-05,0.004
"men",6,0.00010881984874041,0.01
"menckens",1,1.8136641456735e-05,0.002
"mens",1,1.8136641456735e-05,0.002
"mental",1,1.8136641456735e-05,0.002
"mentally",3,5.44099243702051e-05,0.006
"mention",6,0.00010881984874041,0.012
"mentioned",13,0.000235776338937556,0.024
"mentioning",1,1.8136641456735e-05,0.002
"mentionned",1,1.8136641456735e-05,0.002
"mentions",1,1.8136641456735e-05,0.002
"mentor",1,1.8136641456735e-05,0.002
"menu",5,9.06832072836752e-05,0.01
"menus",2,3.62732829134701e-05,0.004
"mercenary",1,1.8136641456735e-05,0.002
"mercury",3,5.44099243702051e-05,0.004
"mere",1,1.8136641456735e-05,0.002
"merely",7,0.000126956490197145,0.014
"merge",2,3.62732829134701e-05,0.004
"merger",14,0.000253912980394291,0.002
"mergers",2,3.62732829134701e-05,0.002
"merges",1,1.8136641456735e-05,0.002
"merit",1,1.8136641456735e-05,0.002
"merits",1,1.8136641456735e-05,0.002
"merriamwebster",1,1.8136641456735e-05,0.002
"mesh",9,0.000163229773110615,0.002
"meshenabled",2,3.62732829134701e-05,0.002
"meshnetworks",3,5.44099243702051e-05,0.002
"mesmerizing",1,1.8136641456735e-05,0.002
"mess",3,5.44099243702051e-05,0.006
"message",109,0.00197689391878412,0.168
"messageid",4,7.25465658269402e-05,0.008
"messagelabs",1,1.8136641456735e-05,0.002
"messages",39,0.000707329016812667,0.046
"messaging",11,0.000199503056024085,0.012
"messagingie",1,1.8136641456735e-05,0.002
"messed",1,1.8136641456735e-05,0.002
"messenger",13,0.000235776338937556,0.018
"messing",2,3.62732829134701e-05,0.004
"messmer",1,1.8136641456735e-05,0.002
"met",9,0.000163229773110615,0.016
"meta",8,0.00014509313165388,0.004
"metal",4,7.25465658269402e-05,0.008
"meteorite",2,3.62732829134701e-05,0.002
"meteors have features that can be used to establish whether it is a piece
of extraterrestrial rock",1,1.8136641456735e-05,0.002
"meter",4,7.25465658269402e-05,0.004
"meters",1,1.8136641456735e-05,0.002
"methadone",1,1.8136641456735e-05,0.002
"methamphetamine",2,3.62732829134701e-05,0.004
"methane",2,3.62732829134701e-05,0.002
"method",8,0.00014509313165388,0.016
"methodpost",1,1.8136641456735e-05,0.002
"methods",3,5.44099243702051e-05,0.006
"metre",3,5.44099243702051e-05,0.006
"metro",4,7.25465658269402e-05,0.008
"metronom",1,1.8136641456735e-05,0.002
"mexico",1,1.8136641456735e-05,0.002
"meyssan",1,1.8136641456735e-05,0.002
"mhparam",1,1.8136641456735e-05,0.002
"mhprofile",2,3.62732829134701e-05,0.002
"mhz",2,3.62732829134701e-05,0.002
"mice",1,1.8136641456735e-05,0.002
"micgrangeraolcom",1,1.8136641456735e-05,0.002
"michael",19,0.000344596187677966,0.018
"michaelconryucdie",2,3.62732829134701e-05,0.002
"michaelfresenumerexcom",1,1.8136641456735e-05,0.002
"michaelslifcak",1,1.8136641456735e-05,0.002
"michel",3,5.44099243702051e-05,0.006
"mickey",1,1.8136641456735e-05,0.002
"microcashbearersettlementgeodesicfinance",2,3.62732829134701e-05,0.004
"microcosm",1,1.8136641456735e-05,0.002
"microelectronics",5,9.06832072836752e-05,0.01
"microfilter",1,1.8136641456735e-05,0.002
"microphone",1,1.8136641456735e-05,0.002
"microscopic",1,1.8136641456735e-05,0.002
"microsoft",18,0.000326459546221231,0.028
"microsoftbr",1,1.8136641456735e-05,0.002
"microsystems",1,1.8136641456735e-05,0.002
"mid",1,1.8136641456735e-05,0.002
"middle",9,0.000163229773110615,0.016
"middleaged",2,3.62732829134701e-05,0.004
"middleclass",1,1.8136641456735e-05,0.002
"mideast",1,1.8136641456735e-05,0.002
"midnineteennineties",1,1.8136641456735e-05,0.002
"mids",3,5.44099243702051e-05,0.006
"midseptember",1,1.8136641456735e-05,0.002
"midst",1,1.8136641456735e-05,0.002
"midthcentury",1,1.8136641456735e-05,0.002
"miffed",1,1.8136641456735e-05,0.002
"might",1,1.8136641456735e-05,0.002
"migrant",1,1.8136641456735e-05,0.002
"migratable",1,1.8136641456735e-05,0.002
